title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
软件工程师,无锡,c,本科,5-10年,"[""C++"", ""QT"", ""\u4e0a\u4f4d\u673a\u8f6f\u4ef6\u5f00\u53d1""]","[15000, 20000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u89c2\u5f71\u6d3b\u52a8\uff0c\u8282\u65e5\u798f\u5229\uff0c\u751f\u65e5\u798f\u5229\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5de5\u9f84\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0""]",HR,周女士HR,0,日联科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210617/9ef409d40774a1237c7334a2d51601b948f7b3b7b1de5d3972dcd53c256587b5.jpg?x-oss-process=image/resize,w_100,limit_0",自动化设备,已上市,"[500, 999]",https://www.zhipin.com/job_detail/97b13d19ad6d333203B42t-4FVI~.html?lid=1yABpYf3Ijl.search.69&securityId=2oh43fKtbEnFO-p1yHXvLZ8smGS2G77Oe1-nSPVxFZFjq4aAdECuE5qsxKQ7nGky-o4sMcS2MVZ0t4EVRaCBpMQPoEJX8fUq3tFrE5_onDEJUJHE&sessionId=,https://www.zhipin.com/gongsi/9b9b3707c331db3d1nJ939i6Eg~~.html,
c/c++开发工程师,无锡,c,本科,1-3年,"[""C++""]","[11000, 15000]",0薪,"[""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u9910\u8865\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u610f\u5916\u9669\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1""]",人事,洪先生人事,0,晶诺测试,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",半导体/芯片,未融资,"[20, 99]",https://www.zhipin.com/job_detail/7a17254e2312c0f91Hd509q_FlRS.html?lid=1yABpYf3Ijl.search.70&securityId=XJygSxVUfwyVb-91tQM1nZFRqwXvXybCRZUeoUVUQeRcOShsaohjMTcYPLaBGNR5H53jpOXfDfB3tu3UTAKY9O3qMRGhixKKybXrcIhimNklWJTsTVCB&sessionId=,https://www.zhipin.com/gongsi/afac9b60928b01981nNy39i_GFI~.html,滨湖区
C++研发组长,合肥,c,本科,3-5年,"[""C++"", ""\u56e2\u961f\u7ba1\u7406\u7ecf\u9a8c"", ""C"", ""QT"", ""\u5206\u5e03\u5f0f\u7ecf\u9a8c"", ""MySQL"", """"]","[15000, 20000]",0薪,"[""\u56e2\u5efa\u805a\u9910\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5de5\u9f84\u5956\uff0c\u5e74\u7ec8\u5956""]",人事主管,王女士人事主管,0,冠超科技合肥分公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20240825/7b5b554d84f9729c42ae16b20480e0446a0554b0f36e23979114e5c2fc67fd6e72747a58217a542b.png.webp?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/184a6589349569591Hx83t-5FVVT.html?lid=1yABpYf3Ijl.search.71&securityId=W4TnhWxjw57jy-P1V9CBbSuvbR8Bnk9lGjvrskd6zQgFswvGqdJSTd3Crx3CnoHQJMjStak6YGht7V6Es1J_2EsXXIsHXbpgZupgFLnVmZ3Xxlk1XqLs&sessionId=,https://www.zhipin.com/gongsi/01c1ac8a2bdb734e1HJ_3du-GFQ~.html,蜀山区
软件开发实习生,宁波,c,本科,6个月,"[""C++"", ""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""PyQt"", ""wxPython"", ""Qt""]","[100, 170]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5305\u5403\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",HR,陈女士HR,1,中控微电子,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220218/7bf6f160950405e94603ee723c9754d192b95057e2ccc44fd02a89a76ed0205b4dc767e8e1f542ab.jpg?x-oss-process=image/resize,w_100,limit_0",半导体/芯片,未融资,"[20, 99]",https://www.zhipin.com/job_detail/27afc2a01a0f63001XJ50927F1RT.html?lid=1yABpYf3Ijl.search.72&securityId=eykuWa4dB5HUr-K1yC_kuuihbZCQF-TUUw26iMMz_L4pd7MCwZZ5HtHFKxC_5FHWBLCl3-lGlzJQ0FvcbfgRNYV3NU7oe2FV4D9MoKmAjy2R4N5aKQg~&sessionId=,https://www.zhipin.com/gongsi/76db86ca1715b03a1nB43tq7F1s~.html,海曙区
c++服务端工程师,西安,c,本科,3-5年,"[""C++"", ""STL"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c""]","[15000, 25000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8d85\u957f\u5e74\u5047""]",创始人，总经理,杨先生创始人，总经理,0,比特科技,"https://img.bosszhipin.com/beijin/boss/brand/common/img/20240527/0a1ba9d54e3d0f86a9ae04757972f44b2fb478380ffe52516bb61e3b7bce0931da574d19d1d82c88.png.webp?x-oss-process=image/resize,w_100,limit_0",在线教育,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/ffb5c02ada184ce01Hd52Nq9GVVQ.html?lid=1yABpYf3Ijl.search.73&securityId=tetXfTYGa7eiG-l1wlgoeix_yMzJT3eXnQeOf9IGSOfXBXOnxTMECyI_0HnUdm7knAm7mmAwkDH-MOYA946yFRBK919TAk07Mg5lc89RFepvoAesKA~~&sessionId=,https://www.zhipin.com/gongsi/2e9dbdc79594839b1nFz2920Eg~~.html,雁塔区
软件工程师,苏州,c,本科,3-5年,"[""C++"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c"", ""\u67b6\u6784\u8bbe\u8ba1\u7ecf\u9a8c"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", """"]","[15000, 30000]",13薪,"[""\u4e94\u9669\u4e00\u91d1""]",HR,谭先生HR,0,莱尔微波,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220316/7bf6f160950405e96def5bac44c201cf0ecf14c68398a9f14a587ea1e3ace82ccccf83352768b437.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,A轮,"[100, 499]",https://www.zhipin.com/job_detail/306556f3ea188e4c1H1929u5GVFV.html?lid=1yABpYf3Ijl.search.74&securityId=-IqtXLA2Sp8G2--1wg84HpI-OS7U9rFEdWWPF6W5BzJERXJ4sH_Vkm_nMKVTNddX79UA9e1Lm7XaHVox9rYMH8OpFE8KEx6q5zH_QeXnO9--ybxQMQ~~&sessionId=,https://www.zhipin.com/gongsi/b94b1318fae404670XR90t-1EA~~.html,
c/c++开发工程师,北京,c,硕士,在校/应届,"[""C++"", ""C"", ""Lua"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c""]","[28000, 35000]",16薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u514d\u8d39\u73ed\u8f66""]",研发工程师,李先生研发工程师,0,阿里云,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230707/7bf6f160950405e94f96793d8508cdc1b01fafbca4af603ab33a0da269092f718e83480322bc9596.png?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/4679ae055795b6f31Hx40tS4F1BX.html?lid=1yABpYf3Ijl.search.75&securityId=Rt5WNMdGJVaqD-u1fWqCJjyblm5zUes0nlPTv1De1LFh3DA8TjBJ_EycW7HdTfkEa_7tVdOHfn5O4a722Am_NK7xQDKmdfcRoUR1SiZcnZMaX7QPraxW&sessionId=,https://www.zhipin.com/gongsi/3ad0e63a0065abdc1Xx50tq8FFc~.html,朝阳区
软硬件工程师,哈尔滨,c,本科,3-5年,"[""C++"", ""QT"", ""C\u8bed\u8a00"", ""C\u8bed\u8a00\u5f00\u53d1\u7ecf\u9a8c"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c"", """", """"]","[7000, 12000]",0薪,"[""\u4e94\u9669\u4e00\u91d1""]",经理,李先生经理,0,哈尔滨华云光电科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",大数据,未融资,"[20, 99]",https://www.zhipin.com/job_detail/171e92ffb3d74ebc1XJz3N-_F1dT.html?lid=1yABpYf3Ijl.search.76&securityId=PAXW8sX4TT2ZN-N1vZYH7VciEUZAj-W3tKxKx-bLYy8nnPzJMkLBtpAPJWTPKKE_G3ftHNXAUexsGwyey-8Ncbr6rpaC84ds7AO9pF6hSQAGO7spL0vC&sessionId=,https://www.zhipin.com/gongsi/2b15e37b6598a13c1XB909m4F1Q~.html,南岗区
软件开发工程师,上海,c,本科,3-5年,"[""C++"", ""QT"", ""OpenGL"", ""Python""]","[30000, 60000]",15薪,"[""\u56e2\u5efa\u805a\u9910\uff0c\u751f\u65e5\u798f\u5229\uff0c\u8282\u65e5\u798f\u5229\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047""]",HR,底女士HR,0,千觉机器人,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",通用设备,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/8db286570c4489601Hx63ty0FFtV.html?lid=1yABpYf3Ijl.search.77&securityId=LELQIInDQvShi-p1wqd_3pYNy48I3xIEENcgjWGzgRe0BK4OHBEuTg33hHM25on8wzRHpLptqX4LKM6QfMDzOzb3Rq3AlD69vwNrCJI-mO3DpL4E0qzY&sessionId=,https://www.zhipin.com/gongsi/f667ad7cbb9cb44a1HBz0tm4EFo~.html,闵行区
存储软件开发工程师（分布式）,深圳,c,本科,3-5年,"[""\u5b58\u50a8\u8f6f\u4ef6"", ""C++"", ""\u5206\u5e03\u5f0f\u7ecf\u9a8c"", ""Ceph"", ""\u4e0d\u9650"", ""\u56fd\u5185\u9662\u6821\u4f18\u5148""]","[20000, 40000]",0薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03\uff0c\u5305\u5403\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5305\u4f4f""]",HRBP,刘女士HRBP,0,研祥,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20191226/46ab46896ce366c749421f196ab1601167adfcfd1c02e0287837e047afe54804_s.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/8bd475b15b4874e91HFz0tW9GFdS.html?lid=1yABpYf3Ijl.search.78&securityId=3MxRJKwCMiZmW-O1Vex8lvPED3Sm2u21paYkAbhVGG1b7keNLRSTSMxhWi-M4I6y0Mya0XCF9u6FimVLSMgPJqTAsEZ5HXavREAKfhgyUeM9zorQ&sessionId=,https://www.zhipin.com/gongsi/baa9473884bfaa3f1Hdy2tS0.html,光明区
软件开发工程师,杭州,c,本科,经验不限,"[""C"", ""C++"", ""Golang"", ""Java""]","[15000, 30000]",13薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u751f\u65e5\u798f\u5229\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u591c\u73ed\u8865\u52a9\uff0c\u610f\u5916\u9669\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u4f4f\u623f\u8865\u8d34""]",软件开发,黄先生软件开发,0,华为云计算,"https://img.bosszhipin.com/beijin/upload/admin/20241009/7a57a5a743894a0e61db0c9f94e55da3789b92c168491f5575a8c6cfd5eed090fc41aa91be88d106.png.webp?x-oss-process=image/resize,w_100,limit_0",计算机服务,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/afffcdfdf87be0f31Xx_2Ny1FVRS.html?lid=1yABpYf3Ijl.search.79&securityId=-8HL5tnsMjKLw-81k-_Wjvpw87eg18tg20_PPnLEiLmYxpmli5xKVG57NpKt2usaOO88VjAnAxFE6SdOVDqXDsEF-jIMc6oi1mAsIqIgjiENeT55X84t&sessionId=,https://www.zhipin.com/gongsi/08fbb99a8f9314e21nF73Nq9E1E~.html,滨江区
c++软件开发工程师,北京,c,硕士,经验不限,"[""C++""]","[12000, 18000]",14薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u5e74\u7ec8\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5355\u8eab\u5bbf\u820d\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u610f\u5916\u9669\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5b9a\u671f\u4f53\u68c0""]",人力资源,王先生人力资源,0,冶自欧博,"https://img.bosszhipin.com/beijin/upload/com/logo/20200913/f5b11fca6bc4f0c6cac062c2365c7a4455517a1fa61485cf554dc51a9bc2c6b9.jpg?x-oss-process=image/resize,w_100,limit_0",自动化设备,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/95d2ca1d1fdd5ac41HN539i7FltW.html?lid=1yABpYf3Ijl.search.80&securityId=PCjT_HQm0vYRK-R1qiKvmso7Z997WmHO-XJt9HxGT28Rq_v3ymxEJpnqkf7X4JA3V97JigwlhHe6m4zUiLHzRZVQD33RpuSVAaUpFdM0r7FhRdenwuA~&sessionId=,https://www.zhipin.com/gongsi/d65937faa1b4bf1d1n162du5Ew~~.html,丰台区
Python自动化测试工程师,杭州,c,本科,1-3年,"[""Python"", ""Shell"", ""\u865a\u62df\u673a\u6280\u672f""]","[20000, 30000]",15薪,"[""\u4fdd\u5e95\u5de5\u8d44\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u610f\u5916\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u751f\u65e5\u798f\u5229\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u9910\u8865\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u591c\u73ed\u8865\u52a9\uff0c\u52a0\u73ed\u8865\u52a9""]",高级工程师,罗女士高级工程师,0,华为,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/8f64c9d0b30a53c434b26799ca78966cec9b49ecaf1604cb263748f03d5c2b0f.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/88b86e74222926a41XV83t-7GVtT.html?lid=1yABpYf3Ijl.search.81&securityId=uCi4DttZRBEak-_1NISbbYgbDSKrN63RMxw3jJwIsP_0Rv6ogs0HQOnh-xTKDR9UFwo1FiXOiIWxdrfq-YvodsLICVXOOr2naj3hTu2Nb2RrmQ~~&sessionId=,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html,滨江区
计算机图形学工程师,上海,c,本科,3-5年,"[""C++"", ""QT"", ""MFC"", ""STL"", ""\u56e2\u961f\u7ba1\u7406\u7ecf\u9a8c"", ""\u67b6\u6784\u8bbe\u8ba1\u7ecf\u9a8c"", """"]","[20000, 35000]",0薪,"[""\u5de5\u9f84\u5956\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1""]",总经理,王先生总经理,0,攀升数字,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,A轮,"[0, 20]",https://www.zhipin.com/job_detail/efa4fa71bedc2f181XNz2N2_GVZY.html?lid=1yABpYf3Ijl.search.82&securityId=RkbKwUjI_mljd-A1eyxMVR9HZVwc8VJ8nB_NdB_KNDf9VSH2L1OZFHezg8N3R2uq81qpcMFhGnAx2PlMi8a4ZEYBHhH4LZTaP0VavRbViVmBfd8Gt3Od&sessionId=,https://www.zhipin.com/gongsi/78372cb07b8c13591nd63tW1FVI~.html,松江区
资深c++开发工程师,苏州,c,本科,3-5年,"[""C++"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c""]","[25000, 35000]",15薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5065\u8eab\u623f\uff0c\u80a1\u7968\u671f\u6743\uff0c\u9910\u8865\uff0c\u5e26\u85aa\u5e74\u5047""]",高级HRBP,王先生高级HRBP,0,追觅科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230807/7bf6f160950405e9c9408952f96c54bf68eca348313fd17e4ca5c5c00fc71a2d890f6175f0340e7c.png?x-oss-process=image/resize,w_100,limit_0",家用电器,C轮,"[1000, 9999]",https://www.zhipin.com/job_detail/0e6c0ec261bdf99d1Hxy3929GFBV.html?lid=1yABpYf3Ijl.search.83&securityId=RvMf1UhCwB9x2-C1MtT6fg2ZvGvIs-Zp9m8vKq2MfFyWKyArYMFHS20tti9CzAw_8d3xm2CF_OGl_-3bEvDgnTKbzYb8SLXK40FIr9P6YFe957BBVI7x&sessionId=,https://www.zhipin.com/gongsi/845d728d2fc9cf661nF70tS5GFc~.html,吴中区
C++开发工程师,广州,c,本科,3-5年,"[""C++"", ""MFC"", ""QT"", ""Python"", ""Fortran"", ""CAD"", ""CAE""]","[15000, 25000]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5168\u52e4\u5956\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38""]",总经理,曾先生总经理,0,广州思茂信息科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190219/e7446a9219e91fc9056f7e1daea65f04cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/e913b6a89a36487f3nV_0ti-GFo~.html?lid=1yABpYf3Ijl.search.84&securityId=Jtk3AJHRdVNB6-51JzilX7tanxz40nONIJNuXXkwIP5xUaCuVYB3t3MdtSpo_Nsdpeqp9gc7CEBIm2SdmkDO0ix1LdhYJOIJhaxM9RrruJPHSZE~&sessionId=,https://www.zhipin.com/gongsi/94185e67c5f44ee31XN50tm7.html,天河区
软件开发工程师,北京,c,本科,1年以内,"[""C++"", ""C"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", ""\u97f3\u89c6\u9891\u7ecf\u9a8c"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c"", """", """", """"]","[18000, 35000]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u610f\u5916\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u751f\u65e5\u798f\u5229\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u591c\u73ed\u8865\u52a9\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",专员,苏女士专员,0,华为,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/8f64c9d0b30a53c434b26799ca78966cec9b49ecaf1604cb263748f03d5c2b0f.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/48d18bbbcf6bba221HN93tq9FVRT.html?lid=1yABpYf3Ijl.search.85&securityId=czXSHW-AlL3Nl-Z1QWRLJHQlTnWXyFJ-XHRD0baenhiIPDbm6lxq3jyy1xrlX1LEJ4O8xFghXCqYnNBFjcW1XFXnfexhtlHR_O__6wL9tuQ_pos~&sessionId=,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html,海淀区
高速网卡驱动,杭州,c,本科,3-5年,"[""Linux"", ""\u9a71\u52a8\u5f00\u53d1"", ""\u8ba1\u7b97\u673a\u8f6f\u4ef6"", ""\u901a\u4fe1"", ""\u9a71\u52a8"", ""\u7f51\u7edc\u534f\u8bae"", """", """"]","[20000, 35000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5b9a\u671f\u4f53\u68c0""]",CEO,庄先生CEO,0,Raymax,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171103/9fe9fa14a1fb5d2685d17d092320bb7c3ef9aa8a4a651eceb805714c9d64d327.jpg?x-oss-process=image/resize,w_100,limit_0",智能硬件,A轮,"[20, 99]",https://www.zhipin.com/job_detail/a282f8cc48e336211nZ70965FlRQ.html?lid=1yABpYf3Ijl.search.86&securityId=ItbyhR_1xaC54-91jt0iinQKpsOTtpA1SKlcFrHp2o8JfSnOvKNhFCRNPTLap7_w9_beegNwPEOm9_OzQXYQrb5pH0FmK-6UD-3U2PD8n3uYszfvDw~~&sessionId=,https://www.zhipin.com/gongsi/c9208b9bcce3d18e1nZ63t24EQ~~.html,余杭区
R o s开发工程师,无锡,c,本科,经验不限,"[""C++"", ""C"", ""ROS""]","[18000, 30000]",0薪,"[""\u6709\u65e0\u7ebf\u7f51\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1""]",资深招聘,常女士资深招聘,0,无锡优奇智能,"https://img.bosszhipin.com/beijin/upload/com/logo/20220916/7b5b554d84f9729c6ec309c617d402db07e8e8dfa267e2e10c430144ace6c22680f763efe53166f5.jpg?x-oss-process=image/resize,w_100,limit_0",自动化设备,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/bfcc00778b5f732f1Hx-2N-8EVVY.html?lid=1yABpYf3Ijl.search.87&securityId=6EJe9lKZBpJY2-u1gEwQKV02rw_1dLK0HinwL7Ldiumh7HRfRibcvkEeA0FjBGczneSgPU09g1FYH8HAuA3l6nYjHrJxp1xIhLsmCTmgE58ivqKY8g~~&sessionId=,https://www.zhipin.com/gongsi/ea151f16b90867a01Xd63di7GFY~.html,滨湖区
